videoID,downloaded,videoName,title,preprocessed
TA-o_8pK_HI,True,video658.mp4,Dueños de tortillerías rompen pacto en Acapulco; venden kilo de tortilla hasta en 50 pesos,False
H078Kpam-GA,True,video659.mp4,"Narges Mohammadi, comienza una huelga de hambre en prisión",False
4QWBJwDuvaw,True,video660.mp4,"Telcel, AT&T, Movistar y Bait regalan datos móviles y llamadas para afectados por huracán Otis en Ac",False
pukyLzFLMcc,True,video661.mp4,Derrumbe en carretera de Oaxaca a Puerto Escondido retrasará inauguración hasta 3 meses AMLO,False
dTNxTKZ5kQc,True,video662.mp4,"YouTube quería acabar para siempre con los bloqueadores de anuncios, pero le ha salido mal",False
PXAY3A1TQPI,True,video663.mp4,OpenAI presenta GPT 4 Turbo más rápido y barato que GPT 4,False
tRbcDq6-A0Y,True,video664.mp4,PEF 2024 avanza en San Lázaro Diputados aprueban en lo general sin fijar dinero para Guerrero,False
ejJFeUcUsWA,True,video665.mp4,WeWork se declararía en bancarrota en Estados Unidos y Canadá,False
TEE89lJM01k,True,video666.mp4,"Con tierna foto junto a su marido, Maribel Guardia demuestra que la relación sigue.",False
9I-co1Kxb_k,True,video667.mp4,"El ELN se disculpa por el secuestro de los padres del futbolista Luis Díaz: ""Fue un error"".",False
b3iG_LCKUHU,True,video668.mp4,‘Libertad para papá'; Luis Díaz anotó con Liverpool y mostró mensaje por secuestro de su padre.,False
4wuvJtqvv1o,True,video669.mp4,Chicharito Hernández es CRITICADO en redes sociales por su aspecto físico.,False
y52u9t7f7MQ,True,video670.mp4,"Costco cerrará sus puertas en todo México, conoce las fechas y la razón",False
-Zocm6gAPLY,True,video671.mp4,Ricardo Salinas Pliego respondió a AMLO con un video de 6 minutos; esto dijo,False
ZjHgj4J1-3c,True,video672.mp4,Más de 2 millones de pesos por un Toyota Yaris así es como Singapur creó un infierno económico perfe,False
w3ph9cL-l2E,True,video673.mp4,Anuncia fecha de cierre en segundo tramo de L1 del Metro ¿cuándo es,False
eDqWrs0AEKE,True,video674.mp4,Aficionado de Boca Juniors se suicidó tras derrota en Final de la Libertadores.,False
aPMheiBiOf0,True,video675.mp4,AMLO felicita a deportistas por su tercer lugar en el medallero de los Juegos Panamericanos.,False
VURw90QNYhg,True,video676.mp4,¿Maribel Guardia se divorcia? aseguran que estaría enfrentando una crisis matrimonial.,False
oBkjPThctR0,True,video677.mp4,Inicia pago de Pensión Bienestar de noviembre diciembre: Ve cuando te toca.,False
4zgGf2dSwPc,True,video678.mp4,Entrega Víctor Zurita calentadores solares en localidades de Morelia.,False
Nm35wyHDRxU,True,video679.mp4,"¡Último adiós a Chandler! Matthew Perry es enterrado en Los Ángeles, asiste elenco de “Friends”.",False
24qlCsAeHtg,True,video680.mp4,México se llevó el bronce en Panamericanos tras golear a Estados Unidos.,False
0mYJoJ1Zxp0,True,video681.mp4,"Zadrigman, el superhéroe que apoyó a los perritos afectados por Otis.",False
qRlRq714i5o,True,video682.mp4,Turquía rompe relaciones con Netanyahu; retira a su embajador de Israel,False
qt-lrtuhNNM,True,video683.mp4,Bloque contra Israel ¿Qué países amenazan con apoyar a Palestina si la guerra continúa,False
fho1_vFZ5kE,True,video684.mp4,Así quedó la Virgen de la Quebrada en Acapulco tras huracán Otis,False
ja5JFBCKPTk,True,video685.mp4,Giorgia Meloni cayó en una trampa telefónica de dos youtubers rusos y creyó que hablaba con un líder,False
XlYUrACoIh4,True,video686.mp4,¡Tri Femenil hace historia y gana Oro 'perfecto' en Panamericanos!,False
Z9RCggrGMkA,True,video687.mp4,"Matthew Perry estaba “feliz y vibrante”, dice amiga que lo vio un día antes de morir.",False
fFprHRIt37s,True,video688.mp4,UEFA organizará el Balón de Oro para rivalizar con The Best de la FIFA.,False
PbcqXIUbzQY,True,video689.mp4,"El Buen Fin: ¿Qué tiendas no participan, pero sí ofrecen descuentos?",False
KXIJSInLeNI,True,video690.mp4,Declaran 47 municipios como zona de desastre.,False
LE53-MiCisM,True,video691.mp4,"""Otis"", el huracán más fuerte en la historia del Pacífico Oriental: NOAA",False
t8FfWSzkCQA,True,video692.mp4,"Anuncia diputada Liz Hernández, Segundo Festival Regional de Protección Animal",False
Bu868Y4DVKo,True,video693.mp4,ZS EV 2024 precio y lanzamiento oficial en México del primer vehículo completamente eléctrico de MG,False
NrzsCCMNg-s,True,video694.mp4,Bolivia rompe relaciones diplomáticas con Israel tras ataques a Gaza,False
RZ-BmSQF-gs,True,video695.mp4,Juez frena reforma que elimina 13 fideicomisos del Poder Judicial,False
fw3FBV9CRns,True,video696.mp4,Juez determina que Arturo Salinas está impedido para ejercer como gobernador interino de Nuevo León,False
VIVJGGJzxfg,True,video697.mp4,AMLO presenta plan de 20 puntos para reconstruir Acapulco tras devastación por ‘Otis’,False
U9-cvPGFNP4,True,video698.mp4,México reprueba la inacción del Consejo de Seguridad,False
EChzsP8E0Jc,True,video699.mp4,Inversión de 3 mdp para Feria del Libro de Morelia 2023.,False
ASs34ZrkQzs,True,video700.mp4,¿Cuándo pagan la Pensión Bienestar de noviembre Calendario del nuevo depósito,False
toWbfPMHuIo,True,video701.mp4,La princesa Leonor pronuncia el juramento que la legitima como futura reina de España,False
iK_V94eLmP0,True,video702.mp4,"Zedillo reaparece: ""Me gustaría ver un Presidente que no sea elegido mintiendo al pueblo"".",False
nT88GwrVvUE,True,video703.mp4,Los atletas mexicanos vuelven a estar molestos con Ana Guevara.,False
MGI1miK1oZU,True,video704.mp4,Romario quiere que Fernando Diniz siga como seleccionador brasileño y rechaza a Ancelotti.,False
5l4IT_2tD4U,True,video705.mp4,TvLSM sugiere no involucrar los problemas de otros paises.,False
8icRuB1pV9E,True,video706.mp4,"Israel confirma campamento de refugiados en Gaza; fue para jefe de Hamas, dice.",False
-9zKJFqr9H0,True,video707.mp4,Izzi y Sky alistan más recortes de gastos para mejorar su estado financiero,False
5AkuItDHYtc,True,video708.mp4,Infantino confirma que el Mundial 2034 será en ¡Arabia Saudita!,False
Qkh-9kNooZU,True,video709.mp4,Facebook e Instagram tendrán versiones sin anuncios y ya sabemos cuánto se deberá pagar por ellas,False
x5a1WsNZXaQ,True,video710.mp4,"Matthäus calificó de ""farsa"" el octavo Balón de Oro de Lionel Messi.",False
urVfuyrtQYo,True,video711.mp4,"GM y UAW cierran acuerdo histórico, con aumentos salariales récord",False
ldc_uGnDbGE,True,video712.mp4,"¡Por la de oro! Tras 24 años, Tri Femenil jugará una Final en Juegos Panamericanos.",False
ULpWDvrMGEY,True,video713.mp4,Biden firma orden ejecutiva para controlar el desarrollo de Inteligencia Artificial,False
UyOIprFVMLo,True,video714.mp4,Pablo Lemus se registra para la gubernatura.,False
ptxSek0LhN8,True,video715.mp4,Rescatan más de mil gatos de ser vendidos como carne de cerdo en China.,False
IC87xYdR2EE,True,video716.mp4,"Elon Musk compró Twitter por 44 mil millones de dólares en solo un año, el precio del ahora X ha caí",False
D2bLMxLyRWk,True,video717.mp4,Prohíben al Gobierno de Biden quitar el alambre de púas de Texas en la frontera con México,False
NPmYng3XU30,True,video718.mp4,AMLO propone al Poder Judicial que los 15 mil mdp del recorte a fideicomisos sean para damnificados,False
65-cSNnWVAE,True,video719.mp4,Tropas de Israel ya rodean la capital de Gaza; se expande ofensiva,False
lHnKRT9lAsM,True,video720.mp4,Venezuela anula resultados de elecciones primarias de la oposición; EU advierte tomar medidas,False
WtGOWTVoxxU,True,video721.mp4,"Mujer policía amamanta a bebé de familia afectada por el huracán ""Otis"".",False
4iN_ZXto59o,True,video722.mp4,"Estrellas de ""Friends"" rompen su silencio tras la muerte de Matthew Perry ""Estamos todos devastados""",False
k2kU_b38iI8,True,video723.mp4,Matthew Perry: Policía revela nuevo informe de muerte del actor de Friends tras inspeccionar jacuzzi,False
T7jranCLKe4,True,video724.mp4,Una madre gana un juicio para desalojar de su casa a sus hijos de 40 años.,False
t6JHxE-HrGc,True,video725.mp4,EE  UU  reporta muertes tras tiroteo en fiesta de Halloween,False
y5gZ-0QXyUQ,True,video726.mp4,AMLO explica ‘confusión’ sobre la cifra de muertos en Guerrero tras paso de ‘Otis’,False
jP7Y2Wl4ED8,True,video727.mp4,Salario mínimo 2024 Este es el aumento que proponen los ‘patrones’ de México,False
6aJ6sDXXMFM,True,video728.mp4,Martí Batres queda al frente del gobierno de CDMX por renuncia de Sheinbaum,False
XnlznV9UdcQ,True,video729.mp4,Apple TV Plus y Apple One suben sus precios en México de nuevo estos son los nuevos costos,False
gXV2OqeIx_g,True,video730.mp4,Meta logra un mejor trimestre con recorte de empleos,False
klR1W6fFmOQ,True,video731.mp4,Xbox tiene nueva presidenta ¿Qué pasará con Phil Spencer,False
Lu5d-srRVf0,True,video732.mp4,"En realidad aumentada, así es como Google Maps muestra la CDMX y Monterrey",False
-w87M6pJ5-U,True,video733.mp4,Habría que trabajar 12 horas 3 días a la semana Slim,False
N88U0jUNUWw,True,video734.mp4,Científicos brasileños trabajan en el desarrollo de una vacuna contra la adicción a la cocaina.,False
BQced4nfsvc,True,video735.mp4,Buen Fin 2023: ¿Cuándo será y cuáles son las tiendas participantes?,False
0pO16Py3h70,True,video736.mp4,"Luis Miguel en Acapulco se cancelaría, así destruyó Otis el lugar donde daría su concierto en Dic.",False
Sz501TkJ0p0,True,video737.mp4,Comunidad sorda fue la más afectada de tiroteo en Maine: 4 de ellos murieron.,False
bBHclTwH2E4,True,video738.mp4,Christian Horner reconoce que Max Verstappen no será bien recibido en el GP de México.,False
v6P76uJxgfg,True,video739.mp4,EU ataca dos ubicaciones en Siria vinculadas a Irán,False
BuYrqznbyJ8,True,video740.mp4,Hamás culpa a Israel de matar a 50 rehenes con bombardeos en la Franja de Gaza,False
nGwNvIltx0Q,True,video741.mp4,Eslovaquia detiene su ayuda militar a Ucrania,False
Iclp0nB-R7w,True,video742.mp4,"¿Quién es Robert Card y qué sabemos del sospechoso de los tiroteos en Lewiston, Maine",False
st8IZOKP5HI,True,video743.mp4,"Google lanza función en Android para aprender inglés gratis, ofrece práctica, retroalimentación.",False
CHWrBkGZVy4,True,video744.mp4,Huracán Otis AMLO arremete contra Calderón y Fox por señalar desaparición del Fonden,False
xb-fAeC-9fE,True,video745.mp4,Huracán Otis deja 27 muertos y 4 desaparecidos en Guerrero,False
mcmvneZUiDY,True,video746.mp4,López Obrador llegó a Acapulco por tierra y regresó a CDMX en helicóptero,False
LHzWiKUEJRs,True,video747.mp4,"Estudiante es nombrado ""MEJOR CIENTÍFICO JÓVEN DE AMÉRICA"" por crear un jabón que trata el cáncer.",False
FIL6WlRw-I4,True,video748.mp4,¿Cuándo será el próximo eclipse total de Sol en México?,False
ggodK5LtHzQ,True,video749.mp4,¡NUEVO EQUIPO! SE REVELA EL NOMBRE Y ESCUDO DEL EQUIPO NÚMERO 30 DE LA MLS.,False
Hh-9yJke4pA,True,video750.mp4,Japón declara inconstitucional ley que exigía extirpar órganos reproductivos para cambio de género,False
qImN3JzUmMs,True,video751.mp4,"Hamás no es un grupo terrorista, es un libertador de los palestinos, defiende Erdogan",False
3VA4NgFsVkQ,True,video752.mp4,"Inundaciones, árboles y autos destrozados los daños del huracán ‘Otis’ incomunican la costa de Guerr",False
zgc56vVR0vM,True,video753.mp4,Sánchez Cordero aboga a favor de fideicomisos del PJF; Vengo a defender la autonomía de Poderes,False
2TPWk3zf6bM,True,video754.mp4,Avanza en comisiones del Senado extinción de fideicomisos del Poder Judicial; va al pleno,False
cd9zYpSc97M,True,video755.mp4,96% de los vecinos de Ecatepec votaron en contra de anexar más de 400 hectáreas a Acolman,False
Y9We1d_YeGg,True,video756.mp4,"Bobi, el perro más viejo del mundo, muere en Portugal; ¿cuántos años tenía",False
9FuZc2RNJcI,True,video757.mp4,"Norma Lucía Piña, presidenta de la Corte, acepta dialogar con senadores sobre fideicomisos",False
3l49RsDibLE,True,video758.mp4,AMLO Me voy a jubilar con 35 mil pesos mensuales porque llevo como 22 años de servicio,False
jcgWaeGbm3M,True,video759.mp4,INAPAM Estas son las aerolíneas que ofrecen descuentos a adultos mayores,False
qAr9T3BAFeI,True,video760.mp4,El gobernador Samuel García pide licencia para buscar candidatura presidencial,False
GR3_CAT_0kM,True,video761.mp4,SEVILLA EXPULSÓ AL AFICIONADO QUE MOSTRÓ COMPORTAMIENTOS RACISTAS CONTRA VINICIUS JR.,False
IXw6MKRE4dg,True,video762.mp4,Messi e Inter Miami terminan temporada 2023 de la MLS con derrota y en antepenúltimo lugar general.,False
MqhxKT5zv20,True,video763.mp4,Por seguridad deberían cambiar de nombres en contactos de WhatsApp.,False
L11q9GA9N3k,True,video764.mp4,Detenido un hombre tras fingir infartos en 20 restaurantes para no pagar la cuenta.,False
a0851g8oCgQ,True,video765.mp4,Cómo practicar inglés desde las búsquedas de Google y gratis,False
UL3isU8UKko,True,video766.mp4,Confirman cinco presidentes asistencia a minicumbre en Palenque,False
H3t8YR4M-Rg,True,video767.mp4,Congreso de CDMX prohíbe venta de animales en vía pública y mercados,False
HQbXDDc-2is,True,video768.mp4,Elon Musk comienza a cobrar un dólar a usuarios de X antes Twitter para poder publicar así es 'Not a,False
_HhtRrj1y8E,True,video769.mp4,Detienen a Greta Thunberg durante manifestación contra petroleras en Londres,False
82WONV7bzoQ,True,video770.mp4,Dan 90 años de cárcel a 5 militares que asesinaron a alumnos del Tec de Monterrey en 2010,False
VcS0DIZyAEQ,True,video771.mp4,¿Oxxo ya es banco En qué consiste la nueva alianza de Banorte con FEMSA,False
jJsd0AFrIAo,True,video772.mp4,¿Atentado terrorista Suspenden el partido entre Bélgica y Suecia por asesinato de dos aficionados su,False
TJ3GOPriMng,True,video773.mp4,"A un año del rescate del Gobierno de México, Altán ya tiene resultados la peor velocidad de conexión",False
z9pe4gHwDU4,True,video774.mp4,Phil Spencer confirma mala noticia sobre Game Pass y Activision Blizzard,False
Twjna5Ubl0U,True,video775.mp4,"México ya funciona con Jimmy Lozano: ""Estamos para hacer historia"".",False
cUd_esFr7Fg,True,video776.mp4,NEYMAR SE PIERDE EL RESTO DE LA TEMPORADA CON EL AL HILAL POR LESIÓN EN LA RODILLA.,False
Gn0ZVygNlNQ,True,video777.mp4,Intel presenta sus procesadores de escritorio de 14ª generación,False
njQWA9lRW3w,True,video778.mp4,Intel presenta sus procesadores de escritorio de 14ª generación,False
b8NQgcBWd2Q,True,video779.mp4,WhatsApp también se olvida de las contraseñas y habilita el acceso con passkeys para todos en Androi,False
OJOl6USKuvI,True,video780.mp4,LinkedIn despide a 668 empleados de ingeniería y finanzas,False
K25zli69hkI,True,video781.mp4,Corte Suprema india rechaza legalizar el matrimonio homosexual y deriva la cuestión al Parlamento,False
v1wpUzOVi6Y,True,video782.mp4,Miguel Ángel Maciel Torres llega a la Secretaría de Energía AMLO lo nombra tras salida de Nahle,False
F6S-kSnVHKw,True,video783.mp4,Cofepris frena venta y registro sanitario a vacuna de AstraZeneca contra Covid 19; y da respuesta fa,False
cYF_pntT8pg,True,video784.mp4,Karim Benzema puede perder su Balón de Oro y la nacionalidad francesa.,False
gp8KL8MR5pw,True,video785.mp4,Edson Álvarez quiere más rivales como Alemania.,False
HyvoIH7ZqRE,True,video786.mp4,HONDURAS SERÁ EL RIVAL DEL TRI POR EL PASE A LA COPA AMÉRICA 2024.,False
uuR6HaZGDIw,True,video787.mp4,Biden anuncia que Israel acepta la entrada de ayuda humanitaria a la Franja de Gaza.,False
lAd3CKpYsc4,True,video788.mp4,¡Un éxito para Xbox! Minecraft ya vendió 300 millones de copias,False
8GPdHdWqzn0,True,video789.mp4,Putin se reúne con líderes asiáticos en foro de la Nueva Ruta de la Seda,False
h6hkGeVKLno,True,video790.mp4,Detienen a 6 policías de CDMX por abandonar en hospital de Neza 3 heridos de bala tras agresión ¡en,False
dQPt761wNRw,True,video791.mp4,"Tras detención de “El Patrón”, el periodista Ciro Gómez Leyva da las gracias al Estado Mexicano",False
k_1Ih8giBNk,True,video792.mp4,"México apoyará a Cuba “con lo que sea necesario”, incluso petróleo",False
eBuhT1ZWZnI,True,video793.mp4,Trabajadores del Poder Judicial van a paro este lunes contra desaparición de fideicomisos,False
_PnNJfEpxgo,True,video794.mp4,Disney 100 años dibujando sonrisas y sueños,False
BlDv3rxpYW4,True,video795.mp4,Marko Cortés alertó aumento en la deuda pública por “culpa” del gobierno de AMLO,False
OgNpz-hvM-Q,True,video796.mp4,AMLO felicita a Noboa por victoria en Ecuador,False
XnX5dQX3RBc,True,video797.mp4,El guardaespaldas de Taylor Swift volvió a Israel para unirse al ejército y luchar contra Hamas.,False
wy5T6QH7LZA,True,video798.mp4,Pide Piqué a lugares que visita no poner música de Shakira.,False
3IsIl7M9qqM,True,video799.mp4,‘Son agresivos’: DT de Alemania se rinde ante la Selección Mexicana.,False
EfdmXPFoCnk,True,video800.mp4,Se filtran las playeras de México para el 2024.,False
DFUQ1wEjlwg,True,video801.mp4,Nueva campaña de vacunación contra Covid 19 e influenza inicia el lunes,False
KYw1Tav0LD8,True,video802.mp4,Israel suspende exportaciones de equipos de seguridad a Colombia tras declaraciones hostiles de Petr,False
dx6S6bYo1UE,True,video803.mp4,Sky+ llega a México con el mejor contenido en streaming para tener una nueva forma de ver televisión,False
9mrmwjt6acw,True,video804.mp4,Netflix abrirá tiendas físicas el siguiente gran plan del gigante del streaming es abrir micro parqu,False
0jhZiqe96cs,True,video805.mp4,AMLO puso fecha exacta para inauguración del Tren del Istmo,False
J6DccFCnV0E,True,video806.mp4,¿Cuándo y dónde ver el México vs Alemania de la Fecha FIFA?,False
yYiKyAZVYFU,True,video807.mp4,"Dos gemelos idénticos, casados con gemelas idénticas.",False
RMl7Xejd-CU,True,video808.mp4,Detienen a profesor de voleibol que secuestró a una estudiante en CDMX y se la llevó a Veracruz.,False
j5Clfk_QIqk,True,video809.mp4,Henry Ford fue el primer Gigante Industrial que le dio a sus trabajadores.,False
0wR1UREMFh0,True,video810.mp4,Reveló que su madre permanece en Israel: David Faitelson.,False
_ZASQhadgQM,True,video811.mp4,India compite con México y otros países por Olímpicos del 2036.,False
YInYhTHlREY,True,video812.mp4,Mujer se MUDA a otro ESTADO por TRABAJO; descubre que NUNCA la contrataron.,False
3xz65s5glkA,True,video813.mp4,Moscú llama en la ONU a un cese al fuego entre Israel y Palestina.,False
4h_2UT8tVz8,True,video814.mp4,"Comisión Europea investiga a X, antes Twitter, por contenido ilegal sobre Israel y Gaza",False
-QT3zdpMmCg,True,video815.mp4,NASA Despega la primera misión que estudiará el asteroide de metal Psyche,False
C7Q8maCKqLQ,True,video816.mp4,Baja 15% costo de seguros ante disminución de robo de autos en Ecatepec,False
27UHlbKfmPo,True,video817.mp4,Putin sale de Rusia por primera vez desde orden internacional de arresto en su contra,False
PQVoUJ7EvNE,True,video818.mp4,Vuelven a vandalizar Hemiciclo a Juárez; ahora en marcha por la Hispanidad,False
S69IEr302JU,True,video819.mp4,Apuñalan a diplomático de Israel en las calles de China.,False
KYTTWT_wEKA,True,video820.mp4,Vaticano ofrece mediación para liberar a rehenes y desactivar conflicto de Gaza.,False
7w1eC4RrjRk,True,video821.mp4,Embajada de Irán desmiente condena de 99 latigazos a Cristiano Ronaldo.,False
5zuNJl7-uaQ,True,video822.mp4,Blinken acusa a Hamás de usar a civiles como escudos humanos ante los bombardeos de Israel.,False
cK4X142ZGNY,True,video823.mp4,Portaaviones estadunidense llega a Corea del Sur; preocupa relación de Norcorea y Rusia,False
DtCN_ViFxl0,True,video824.mp4,Por qué es imposible evacuar a 1 1 millones de civiles al sur de Gaza en 24 horas como ordena Israel,False
kb2Qdi4aSHY,True,video825.mp4,AMLO acusa al Poder Judicial de buscar alianza con la oposición para presentar un recurso y evitar l,False
n6c00JsOInE,True,video826.mp4,De ti depende romper un trauma generacional.,False
bVxPkg9Op6M,True,video827.mp4,Israel oficializa que bebés decapitados en ataques de Hamas; Netanyahu muestra a Blinken las fotos.,False
P01-fWFHsO4,True,video828.mp4,Israel oficializa que bebés decapitados en ataques de Hamas; Netanyahu muestra a Blinken las fotos.,False
cuhlIlnTDiI,True,video829.mp4,TvLSM recomienda Investigar modelos que quieres comprar y comparar precios antes del Buen Fin 2023.,False
EPnHvGXQGEM,True,video830.mp4,Lentes con subtítulos en vivo: ¿qué son y cómo transcriben voz en tiempo real para personas sordas?,False
bPs-yNYQgDM,True,video831.mp4,GIMNASTAS LLEGAN DESDE ISRAEL A MÉXICO TRAS MÁS DE 30 HORAS DE VUELO.,False
n3Sl3r6QMZE,True,video832.mp4,"Alexandra, niña de 7 años, murió mientras desinflaba sus globos de cumpleaños",False
Oo0WVenIBqM,True,video833.mp4,México vs  Ghana: ¿Dónde y cuándo ver el partido amistoso de la Selección Mexicana en vivo?,False
yhWdjOqChoE,True,video834.mp4,JULIÁN QUIÑONES YA RECIBIÓ SUS PAPELES DE NATURALIZACIÓN Y ES ELEGIBLE PARA EL TRICOLOR.,False
hOGvSBSeG0I,True,video835.mp4,"Asedio total de Gaza está prohibido por el derecho humanitario, dice ONU tras anuncio de Israel",False
9mOGm0ZORyU,True,video836.mp4,Eden Hazard se retira del futbol tras 16 años de carrera.,False
xMjp-Vj_cnM,True,video837.mp4,¿Cuándo es el eclipse solar anular en México y en qué estados se verá,False
jNcWDGW0jTw,True,video838.mp4,Activision en Xbox Game Pass la creadora de ‘Call of Duty’ confirma que sus juegos llegarán en 2024,False
tP0UqR_19NY,True,video839.mp4,AMLO anuncia ‘tarjeta’ para afiliados al IMSS Bienestar,False
HpXbauSK4Dg,True,video840.mp4,Comisión aprueba el dictamen que elimina 13 de 14 fideicomisos en el Poder Judicial,False
a4C75VN9TWE,True,video841.mp4,"Salario Rosa Detectan irregularidades como duplicidad de nombres, personas inexistentes en base de b",False
F1tiTqd5gx4,True,video842.mp4,PS5 Slim es oficial Sony lanzará una consola 30% más pequeña en noviembre y a su modelo digital se l,False
Tkk-LqvQIbQ,True,video843.mp4,TvLSM exige 100% respeto.,False
JdO5lggql6Y,True,video844.mp4,Por qué los iPhone deben cargarse al 80%,False
7TJjcjW6D3I,True,video845.mp4,Hábitos que pueden dañar la batería de tu celular.,False
sOV_1qYgy_Y,True,video846.mp4,¿Qué órganos se dañan con el refresco?,False
yRiNRCBJXWc,True,video847.mp4,La Selección de Gimnasia Rítmica ya vuela de regreso a México tras infierno que vivieron en Israel.,False
zklnr6tYSpE,True,video848.mp4,"Mia Khalifa se queda sin trabajo en Playboy por su postura sobre Israel, Gaza y Hamás",False
erpgT5k1aw4,True,video849.mp4,Regresan primeros 140 mexicanos de vuelo de la Fuerza Aérea Mexicana desde Israel,False
I0--x09M6Dw,True,video850.mp4,Google dice adiós a las contraseñas las claves passkeys ya son el método predeterminado para entrar,False
IDQxHxdfMEg,True,video851.mp4,"Alicia Bárcena “Seamos claros, México aboga por la paz, el diálogo y la protección de civiles sin ma",False
bZUEQEoSdkw,True,video852.mp4,SELECCIÓN MEXICANA DE GIMNASIA RÍTMICA PIDE APOYO DEL GOBIERNO DE MÉXICO PARA SALIR DE ISRAEL.,False
93MbP_AajKY,True,video853.mp4,Miguel Layún anuncia su retiro al finalizar el Apertura 2023.,False
izZ-9zWjLlc,True,video854.mp4,¿Quieres un iPhone? Las razones por las que Steve Jobs prohibía el uso de estos a sus hijos.,False
ZvP5POOtNLk,True,video855.mp4,"Gal Gadot: ‘Me duele el corazón’, ante conflicto Hamás Israel.",False
O-USy076MdM,True,video856.mp4,Detienen a 8 colombianos por fabricación de explosivos para drones en Michoacán,False
brIJul1qJIY,True,video857.mp4,Gobierno enviará 2 aviones a Israel para rescatar a 300 mexicanos AMLO,False
g2sgqNNHVmY,True,video858.mp4,Usan perros contra las chinches en el metro de Francia,False
He_V_25nqpQ,True,video859.mp4,AMLO confirma que “no hubo pérdidas de vidas” por sismo de 6 0 en Oaxaca,False
VUTYfbjd23o,True,video860.mp4,Sindrome de Diogenes.,False
4ke84xJ0PBQ,True,video861.mp4,Hay dos mexicanos que fueron tomados como rehenes por Hamas en Gaza: SRE.,False
3QTzjw4xhDg,True,video862.mp4,¿Qué es Hamas y por qué tiene una ‘guerra eterna’ con Israel?,False
XrO2M73eOAk,True,video863.mp4,Explicación: ¿qué es el grupo islámico Hamás?,False
dHisNvTKnHc,True,video864.mp4,Qué está pasando en Israel y por qué se declaró el estado de guerra.,False
Que2PDjTLR4,True,video865.mp4,Los autos eléctricos más baratos en México actualizado a octubre 2023,False
paLyJfZC7N4,True,video866.mp4,"Agresiones y bloquear cocheras, principales problemas vecinales.",False
pzCs0bwBlfc,True,video867.mp4,ALEMANIA DA A CONOCER SU LISTA DE CONVOCADOS PARA EL AMISTOSO CONTRA MÉXICO.,False
zomf_ni0GHE,True,video868.mp4,"En Puente Golden Gate de San Francisco, California.",False
gSPT_3hvZd0,True,video869.mp4,La actualización de iOS corrige el sobrecalentamiento en el iPhone 15.,False
C_j48JleTC4,True,video870.mp4,FIFA revela las fechas clave del Mundial 2030: partidos inaugurales y la gran final.,False
IO6bcPoQpWE,True,video871.mp4,"Ni iPhone, ni Galaxy: PROFECO muestra el mejor teléfono.",False
s69xaYqLGxo,True,video872.mp4,El CEO de Airbnb pide a los anfitriones que rebajen los precios de los alojamientos.,False
29QpgI72pSc,True,video873.mp4,Fallecen 55 Marinos en Submarino Nuclear Chino; Pekín Niega Accidente,False
GIP2WqlIE1M,True,video874.mp4,Tesla pide a Nuevo León avances en obras para instalar planta,False
s40aa_YCiuU,True,video875.mp4,"'Gracias a Dios tenemos a Verstappen': Horner, INQUIETO por rendimiento de Checo Pérez.",False
GAoLS64CKSw,True,video876.mp4,"CHIVAS: ALEXIS VEGA, 'CHICOTE' CALDERÓN Y RAÚL MARTÍNEZ ORGANIZARON FIESTA CON MUJERES.",False
s03zuGYutmg,True,video877.mp4,Quesos vendidos en tianguis de CDMX están contaminados; IPN encuentra restos fecales 1,False
7kq2bRb0N1U,True,video878.mp4,"Los mexicanos son muy fieles a Telcel el operador ya gana ocho veces más que AT&T, solo en prepago,",False
8iyTwrhtVGY,True,video879.mp4,"El Mundial 2030 se jugará en España, Portugal y Marruecos",False
5LbtcVoQ8lY,True,video880.mp4,Quién es Margarita González Saravia,False
lygT9-PDXWg,True,video881.mp4,Mexicana de Aviación ¿Cuáles son los descuentos para adultos mayores si presentan su tarjeta INAPAM,False
YRcs__Cf2sI,True,video882.mp4,"'El hombre es hombre y la mujer es mujer, es de sentido común' primer ministro de Reino Unido",False
Ky3d-_TSNxs,True,video883.mp4,Delfina Gómez lanza programa de rescate de perros y gatos callejeros en Edomex,False
9u-ycuyHAeM,True,video884.mp4,Cumbre AMLO Blinken EU quiere capturar a todos los hijos del Chapo y evitar que el narco descontrole,False
aHniJWfh4nU,True,video885.mp4,"De nacionalidad cubana, las 10 personas muertas por accidente de camión de redilas en Chiapas",False
2kzV4IHhfUE,True,video886.mp4,Lleva Víctor Zurita apoyos y aparatos funcionales a morelianos.,False
CA36UhakbQE,True,video887.mp4,WhatsApp ¿Por qué aparece una bandera en tus mensajes y cómo usarla,False
BHCH-hlP7Kw,True,video888.mp4,Oso mata a matrimonio y a su perro en Canadá,False
6cQHrgx-1Dw,True,video889.mp4,"Putin tiene nuevo aliado ¿Quién es Robert Fico, líder populista y prorruso de Eslovaquia",False
qnLNDhTKrls,True,video890.mp4,¿Cómo y cuándo registrarse para recibir la Pensión Universal de Personas con Discapacidad en Edomex,False
C3BIUWekMyY,True,video891.mp4,ARRANCA EL ESCUADRÓN VERDE PARA LA SUPERVISIÓN DEL CUMPLIMIENTO DE LA VERIFICACIÓN RESPONSABLE.,False
g7RzAQTqn6o,True,video892.mp4,Justicia para Benito: jueza declara culpable a Sergio ‘N’ por delito de maltrato animal.,False
mWP1J9SNFXI,True,video893.mp4,"Australia prohibió el uso de CROCS en shoppings, aeropuertos y estaciones de trenes.",False
